time,gFx,gFy,gFz,TgF,walker,gender
4.379898457,-0.6319,-0.2062,-0.8949,1.115,wenling,female
4.380331373,-0.5884,-0.2042,-0.8862,1.083,wenling,female
4.383370592,-0.5434,-0.2091,-0.8687,1.046,wenling,female
4.385593457,-0.5043,-0.2106,-0.8459,1.007,wenling,female
4.388057468,-0.4657,-0.2198,-0.8187,0.967,wenling,female
4.389714239,-0.4241,-0.2262,-0.7959,0.93,wenling,female
4.392266895,-0.3748,-0.2354,-0.7663,0.885,wenling,female
4.394865802,-0.3222,-0.2568,-0.7455,0.852,wenling,female
4.397949448,-0.283,-0.27,-0.7217,0.821,wenling,female
4.400248303,-0.2458,-0.2768,-0.7047,0.796,wenling,female
4.402229709,-0.2202,-0.2817,-0.68,0.768,wenling,female
4.405507782,-0.2135,-0.2851,-0.6542,0.745,wenling,female
4.408669345,-0.198,-0.2905,-0.6343,0.725,wenling,female
4.409619866,-0.1709,-0.3002,-0.6033,0.695,wenling,female
4.413520335,-0.1497,-0.3022,-0.578,0.669,wenling,female
4.415499294,-0.1303,-0.3061,-0.5571,0.649,wenling,female
4.417654919,-0.111,-0.2744,-0.5552,0.629,wenling,female
4.420972263,-0.1091,-0.2768,-0.5503,0.626,wenling,female
4.422339294,-0.0984,-0.3275,-0.4572,0.571,wenling,female
4.425635284,-0.0898,-0.3514,-0.3834,0.528,wenling,female
4.427936066,-0.1004,-0.3397,-0.3611,0.506,wenling,female
4.429991743,-0.1047,-0.312,-0.3562,0.485,wenling,female
4.433340077,-0.1134,-0.2666,-0.3781,0.476,wenling,female
4.435432837,-0.1415,-0.2754,-0.3689,0.482,wenling,female
4.437861796,-0.1487,-0.2856,-0.3111,0.448,wenling,female
4.440325806,-0.1603,-0.2876,-0.2946,0.442,wenling,female
4.442530963,-0.1699,-0.2802,-0.2902,0.438,wenling,female
4.445363672,-0.1878,-0.2749,-0.2956,0.445,wenling,female
4.447410547,-0.198,-0.2642,-0.3135,0.455,wenling,female
4.450897474,-0.21,-0.2559,-0.3237,0.463,wenling,female
4.452456381,-0.2255,-0.2583,-0.3368,0.481,wenling,female
4.455164662,-0.2342,-0.2622,-0.3538,0.499,wenling,female
4.457581329,-0.2506,-0.2544,-0.3717,0.515,wenling,female
4.460278413,-0.2656,-0.2447,-0.3703,0.517,wenling,female
4.463017528,-0.284,-0.2354,-0.3717,0.524,wenling,female
4.464617632,-0.2927,-0.233,-0.3611,0.52,wenling,female
4.467876226,-0.2951,-0.2213,-0.3121,0.483,wenling,female
4.46965008,-0.3212,-0.2106,-0.3082,0.492,wenling,female
4.471329299,-0.3521,-0.2091,-0.3727,0.554,wenling,female
4.47568581,-0.3685,-0.2208,-0.4169,0.599,wenling,female
4.478660342,-0.3922,-0.2296,-0.4514,0.641,wenling,female
4.480041123,-0.4323,-0.2452,-0.5343,0.73,wenling,female
4.482452738,-0.47,-0.2403,-0.5926,0.794,wenling,female
4.485146436,-0.4976,-0.2281,-0.6387,0.841,wenling,female
4.487669145,-0.5434,-0.2081,-0.6906,0.903,wenling,female
4.490421905,-0.598,-0.1872,-0.7527,0.979,wenling,female
4.492973155,-0.643,-0.175,-0.775,1.022,wenling,female
4.495229718,-0.6884,-0.1716,-0.7857,1.059,wenling,female
4.497950812,-0.7299,-0.1745,-0.8047,1.1,wenling,female
4.500299354,-0.7536,-0.1803,-0.8241,1.131,wenling,female
4.502096333,-0.7594,-0.1935,-0.8222,1.136,wenling,female
4.505388573,-0.7454,-0.2028,-0.811,1.12,wenling,female
4.508295917,-0.7502,-0.2032,-0.7994,1.115,wenling,female
4.510094928,-0.7478,-0.2125,-0.7979,1.114,wenling,female
4.512056439,-0.7372,-0.2242,-0.8159,1.122,wenling,female
4.515474876,-0.7174,-0.2452,-0.8265,1.122,wenling,female
4.517740606,-0.6894,-0.2471,-0.7969,1.082,wenling,female
4.519556387,-0.6874,-0.2447,-0.7955,1.079,wenling,female
4.523212742,-0.6773,-0.2398,-0.8207,1.091,wenling,female
4.525959617,-0.6154,-0.2213,-0.727,0.978,wenling,female
4.527484253,-0.5541,-0.1945,-0.5965,0.837,wenling,female
4.531007378,-0.5492,-0.174,-0.5441,0.792,wenling,female
4.532571493,-0.5488,-0.1706,-0.529,0.781,wenling,female
4.535098785,-0.5502,-0.1949,-0.5508,0.803,wenling,female
4.53852217,-0.5947,-0.2135,-0.646,0.904,wenling,female
4.540920296,-0.6033,-0.2286,-0.6882,0.943,wenling,female
4.542437744,-0.655,-0.2408,-0.7872,1.052,wenling,female
4.545985869,-0.6507,-0.2291,-0.9614,1.183,wenling,female
4.547414723,-0.4917,-0.1891,-0.7158,0.889,wenling,female
4.550428005,-0.529,-0.1511,-0.7542,0.934,wenling,female
4.552652016,-0.5304,-0.1487,-0.7338,0.918,wenling,female
4.55565337,-0.5154,-0.1462,-0.6712,0.859,wenling,female
4.557749568,-0.5202,-0.1574,-0.6581,0.854,wenling,female
4.560991079,-0.5159,-0.1842,-0.6965,0.886,wenling,female
4.562537902,-0.4831,-0.2062,-0.7353,0.904,wenling,female
4.565121444,-0.4517,-0.2135,-0.729,0.884,wenling,female
4.568168892,-0.4449,-0.194,-0.7163,0.865,wenling,female
4.570347486,-0.4497,-0.1692,-0.6528,0.811,wenling,female
4.572517226,-0.4782,-0.1351,-0.5843,0.767,wenling,female
4.57628608,-0.5565,-0.0917,-0.6091,0.83,wenling,female
4.577832539,-0.6531,-0.0565,-0.646,0.92,wenling,female
4.580259414,-0.6898,-0.0444,-0.6882,0.975,wenling,female
4.582902696,-0.6691,-0.0409,-0.7445,1.002,wenling,female
4.584869779,-0.6111,-0.0565,-0.6751,0.912,wenling,female
4.589098165,-0.5647,-0.0629,-0.5819,0.813,wenling,female
4.590161499,-0.5371,-0.0678,-0.5251,0.754,wenling,female
4.594542593,-0.5347,-0.0424,-0.4994,0.733,wenling,female
4.595055978,-0.525,-0.0156,-0.4834,0.714,wenling,female
4.597481239,-0.4748,-0.0152,-0.4586,0.66,wenling,female
4.601142385,-0.4318,-0.0249,-0.4533,0.627,wenling,female
4.602964833,-0.3893,-0.0365,-0.4295,0.581,wenling,female
4.605770458,-0.3932,-0.0473,-0.4349,0.588,wenling,female
4.607772542,-0.3777,-0.0619,-0.4984,0.628,wenling,female
4.610044365,-0.3729,-0.0892,-0.5343,0.658,wenling,female
4.61294098,-0.3381,-0.1238,-0.5319,0.642,wenling,female
4.615026813,-0.3096,-0.1462,-0.5091,0.614,wenling,female
4.618120408,-0.3458,-0.1652,-0.6867,0.786,wenling,female
4.620113949,-0.268,-0.1726,-0.6333,0.709,wenling,female
4.622899835,-0.2303,-0.1726,-0.5387,0.611,wenling,female
4.625185148,-0.2361,-0.1735,-0.5746,0.645,wenling,female
4.628574315,-0.2424,-0.1754,-0.6081,0.678,wenling,female
4.630296919,-0.2342,-0.2032,-0.6018,0.677,wenling,female
4.63265369,-0.2492,-0.2378,-0.5712,0.667,wenling,female
4.640015774,-0.2908,-0.2627,-0.5528,0.678,wenling,female
4.640605931,-0.3569,-0.2856,-0.5649,0.727,wenling,female
4.641087024,-0.414,-0.2997,-0.5746,0.769,wenling,female
4.64418916,-0.4724,-0.3081,-0.5625,0.797,wenling,female
4.645500202,-0.5313,-0.3071,-0.579,0.844,wenling,female
4.653965828,-0.5884,-0.3158,-0.5868,0.889,wenling,female
4.654528276,-0.6343,-0.3266,-0.5824,0.921,wenling,female
4.654947911,-0.6642,-0.349,-0.5785,0.947,wenling,female
4.656953328,-0.6826,-0.3777,-0.5562,0.958,wenling,female
4.65762812,-0.6932,-0.3924,-0.53,0.957,wenling,female
4.661143953,-0.6937,-0.4065,-0.5213,0.958,wenling,female
4.662648329,-0.6932,-0.4177,-0.497,0.95,wenling,female
4.666359944,-0.7178,-0.463,-0.447,0.964,wenling,female
4.667931767,-0.7178,-0.5001,-0.4014,0.963,wenling,female
4.67041734,-0.7,-0.5454,-0.3659,0.96,wenling,female
4.673437705,-0.6729,-0.5854,-0.3126,0.945,wenling,female
4.674741247,-0.6439,-0.637,-0.2597,0.942,wenling,female
4.678027236,-0.6135,-0.6848,-0.2092,0.943,wenling,female
4.679819841,-0.5879,-0.7184,-0.1543,0.941,wenling,female
4.68356932,-0.5632,-0.7623,-0.0097,0.948,wenling,female
4.685957185,-0.5164,-0.8198,0.2975,1.014,wenling,female
4.688016665,-0.4932,-0.8368,0.3858,1.045,wenling,female
4.690356248,-0.5125,-0.8193,0.2568,1.0,wenling,female
4.692794165,-0.5285,-0.8266,0.1165,0.988,wenling,female
4.696167394,-0.5188,-0.8714,0.0097,1.014,wenling,female
4.697724686,-0.5149,-0.9279,-0.0665,1.063,wenling,female
4.701390833,-0.5323,-0.9733,-0.1354,1.118,wenling,female
4.70315651,-0.5623,-0.984,-0.2169,1.154,wenling,female
4.705270416,-0.6391,-0.966,-0.2262,1.18,wenling,female
4.708767656,-0.699,-0.9333,-0.2344,1.189,wenling,female
4.711074271,-0.7468,-0.9177,-0.2257,1.205,wenling,female
4.712535365,-0.8077,-0.8997,-0.2237,1.23,wenling,female
4.715726824,-0.8952,-0.8612,-0.2164,1.261,wenling,female
4.718892709,-0.9682,-0.8193,-0.2155,1.286,wenling,female
4.720283751,-1.0362,-0.7525,-0.2257,1.3,wenling,female
4.723652241,-1.1116,-0.6989,-0.2242,1.332,wenling,female
4.725512293,-1.1532,-0.6784,-0.2242,1.357,wenling,female
4.728634325,-1.1986,-0.5649,-0.2708,1.352,wenling,female
4.730857294,-1.2068,-0.5731,-0.2432,1.358,wenling,female
4.732553909,-1.1073,-0.6575,-0.2519,1.312,wenling,female
4.736262763,-1.0566,-0.6278,-0.2611,1.256,wenling,female
4.737856305,-1.0044,-0.656,-0.2475,1.225,wenling,female
4.740860524,-0.9817,-0.6248,-0.3048,1.203,wenling,female
4.742549795,-0.9865,-0.5624,-0.3126,1.178,wenling,female
4.745619639,-0.9821,-0.5084,-0.3359,1.156,wenling,female
4.749208702,-0.9725,-0.4757,-0.3271,1.131,wenling,female
4.750729223,-0.957,-0.463,-0.2985,1.104,wenling,female
4.753489848,-0.9401,-0.4552,-0.2912,1.084,wenling,female
4.755490682,-0.899,-0.4567,-0.3426,1.065,wenling,female
4.758174692,-0.8648,-0.4767,-0.3203,1.038,wenling,female
4.761334745,-0.8502,-0.5089,-0.2791,1.029,wenling,female
4.763743339,-0.8387,-0.5152,-0.2708,1.021,wenling,female
4.765087922,-0.8686,-0.4206,-0.2815,1.005,wenling,female
4.769038391,-0.8435,-0.4133,-0.2417,0.97,wenling,female
4.771489017,-0.757,-0.4961,-0.2058,0.928,wenling,female
4.773376621,-0.6841,-0.5771,-0.1505,0.908,wenling,female
4.775718132,-0.6478,-0.6429,-0.1393,0.923,wenling,female
4.777675944,-0.6372,-0.6502,-0.1723,0.927,wenling,female
4.787536154,-0.6734,-0.6258,-0.1951,0.94,wenling,female
4.788198393,-0.7125,-0.5722,-0.216,0.939,wenling,female
4.788640581,-0.7401,-0.5205,-0.1873,0.924,wenling,female
4.78907605,-0.729,-0.4942,-0.1723,0.897,wenling,female
4.792048654,-0.6212,-0.5069,-0.1442,0.815,wenling,female
4.793718915,-0.5232,-0.5595,-0.1955,0.791,wenling,female
4.796518238,-0.4594,-0.6283,-0.248,0.817,wenling,female
4.798682926,-0.4125,-0.6779,-0.2577,0.834,wenling,female
4.800492665,-0.3096,-0.7525,-0.2883,0.863,wenling,female
4.803464645,-0.2018,-0.8437,-0.6105,1.061,wenling,female
4.805422093,-0.1951,-0.9089,-1.3643,1.651,wenling,female
4.80935152,-0.2772,-0.9109,-1.355,1.656,wenling,female
4.811193968,-0.627,-0.7705,-1.6953,1.965,wenling,female
4.8133235,-0.9778,-0.6419,-1.5536,1.945,wenling,female
4.816137198,-1.2102,-0.5815,-0.9522,1.646,wenling,female
4.818018032,-1.4667,-0.4576,-0.5411,1.629,wenling,female
4.821570324,-1.745,-0.2949,-0.1597,1.777,wenling,female
4.824021313,-1.8755,-0.2042,0.2436,1.902,wenling,female
4.825512772,-1.8634,-0.1754,0.4004,1.914,wenling,female
4.829101679,-1.7784,-0.1243,0.3786,1.822,wenling,female
4.831411783,-1.5643,-0.1321,0.2936,1.597,wenling,female
4.833063241,-1.1687,-0.3461,0.1544,1.229,wenling,female
4.835991627,-0.828,-0.5327,0.0384,0.985,wenling,female
4.838508607,-0.5613,-0.7125,-0.1237,0.915,wenling,female
4.840338971,-0.212,-0.8929,0.1733,0.934,wenling,female
4.841827149,-0.0941,-0.8978,0.7299,1.161,wenling,female
4.846738347,-0.0211,-0.6955,0.1237,0.707,wenling,female
4.848959337,-0.1535,-0.5327,-0.179,0.583,wenling,female
4.851422254,-0.3704,-0.3826,-0.2922,0.607,wenling,female
4.854265327,-0.525,-0.289,-0.4557,0.753,wenling,female
4.856330379,-0.6826,-0.2768,-0.5144,0.898,wenling,female
4.857447306,-0.9575,-0.2886,-0.4625,1.102,wenling,female
4.861805692,-1.1652,-0.311,-0.363,1.259,wenling,female
4.863454911,-1.1962,-0.3587,-0.2999,1.284,wenling,female
4.866353714,-1.1885,-0.4016,-0.2664,1.282,wenling,female
4.868909235,-1.1677,-0.4245,-0.2878,1.275,wenling,female
4.870331995,-1.0711,-0.4474,-0.2887,1.196,wenling,female
4.874535693,-0.9594,-0.4811,-0.2936,1.113,wenling,female
4.875627725,-0.8623,-0.4874,-0.3126,1.039,wenling,female
4.879493819,-0.7777,-0.5488,-0.3422,1.012,wenling,female
4.881126423,-0.7174,-0.6156,-0.3829,1.02,wenling,female
4.884295069,-0.6666,-0.6394,-0.5353,1.068,wenling,female
4.886282153,-0.6149,-0.619,-0.7658,1.161,wenling,female
4.887648247,-0.5647,-0.5903,-0.7683,1.121,wenling,female
4.891957726,-0.4637,-0.6278,-0.6945,1.045,wenling,female
4.894636425,-0.4009,-0.6658,-0.5945,0.978,wenling,female
4.895968873,-0.4106,-0.6443,-0.4639,0.894,wenling,female
4.899386217,-0.4,-0.6531,-0.363,0.848,wenling,female
4.90205304,-0.4207,-0.6019,-0.2252,0.768,wenling,female
4.90324403,-0.441,-0.598,-0.1038,0.75,wenling,female
4.906232624,-0.485,-0.5195,-0.0383,0.712,wenling,female
4.909920176,-0.5313,-0.4499,-0.05,0.698,wenling,female
4.911420385,-0.5864,-0.3924,-0.0543,0.708,wenling,female
4.918182573,-0.6164,-0.3816,-0.066,0.728,wenling,female
4.918746583,-0.6705,-0.3685,-0.1048,0.772,wenling,female
4.919249865,-0.7004,-0.369,-0.1645,0.809,wenling,female
4.921613979,-0.727,-0.366,-0.1965,0.837,wenling,female
4.92798247,-0.7323,-0.3577,-0.2427,0.85,wenling,female
4.928491116,-0.7241,-0.3524,-0.2878,0.855,wenling,female
4.92890247,-0.7367,-0.3348,-0.3038,0.864,wenling,female
4.932206741,-0.7309,-0.33,-0.3048,0.858,wenling,female
4.934265699,-0.7512,-0.289,-0.3106,0.863,wenling,female
4.940621117,-0.7816,-0.2705,-0.2994,0.88,wenling,female
4.941096169,-0.7662,-0.2725,-0.3062,0.869,wenling,female
4.942777523,-0.7411,-0.2788,-0.2747,0.838,wenling,female
4.945165492,-0.7353,-0.2647,-0.2475,0.82,wenling,female
4.946819451,-0.7507,-0.254,-0.229,0.825,wenling,female
4.953155597,-0.7662,-0.1672,-0.2369,0.819,wenling,female
4.953663358,-0.77,-0.2193,-0.2844,0.85,wenling,female
4.954241431,-0.7884,-0.2846,-0.4781,0.965,wenling,female
4.957206795,-0.9097,-0.3178,-0.4159,1.05,wenling,female
4.959422369,-1.0189,-0.366,-0.2771,1.118,wenling,female
4.965730859,-0.8995,-0.3271,-0.2912,1.0,wenling,female
4.96623664,-0.7913,-0.3056,-0.3582,0.921,wenling,female
4.966658099,-0.8189,-0.385,-0.3538,0.972,wenling,female
4.969613359,-0.8352,-0.348,-0.3344,0.965,wenling,female
4.971994401,-0.6729,-0.3724,-0.3446,0.843,wenling,female
4.974678099,-0.6676,-0.406,-0.363,0.862,wenling,female
4.97683086,-0.6507,-0.4323,-0.3446,0.854,wenling,female
4.979420131,-0.4966,-0.465,-0.3271,0.755,wenling,female
4.981443621,-0.3019,-0.5103,-0.2951,0.662,wenling,female
4.9841556,-0.4357,-0.4484,-0.2499,0.673,wenling,female
4.986898726,-0.5492,-0.4991,-0.1485,0.757,wenling,female
4.988462424,-0.5652,-0.4669,-0.1335,0.745,wenling,female
4.991748778,-0.5488,-0.4455,-0.1437,0.721,wenling,female
4.993068101,-0.5227,-0.4333,-0.1267,0.691,wenling,female
4.995392581,-0.4647,-0.4245,-0.0538,0.632,wenling,female
4.998849456,-0.4963,-0.4051,-0.0431,0.642,wenling,female
5.001848623,-0.5557,-0.4105,-0.0766,0.695,wenling,female
5.004612946,-0.5499,-0.4305,-0.1057,0.706,wenling,female
5.0072143,-0.4528,-0.4728,-0.128,0.667,wenling,female
5.008860811,-0.3644,-0.4938,0.0195,0.614,wenling,female
5.01127352,-0.5514,-0.3671,-0.2169,0.697,wenling,female
5.013381176,-0.5915,-0.2818,-0.3804,0.758,wenling,female
5.016287947,-0.6021,-0.2628,-0.3241,0.733,wenling,female
5.018992583,-0.6842,-0.2321,-0.3169,0.789,wenling,female
5.021370396,-0.7311,-0.2184,-0.3775,0.851,wenling,female
5.023046802,-0.7248,-0.2277,-0.4183,0.867,wenling,female
5.026890605,-0.7331,-0.2228,-0.3828,0.857,wenling,female
5.02887649,-0.7529,-0.2116,-0.4586,0.907,wenling,female
5.031404563,-0.8263,-0.2023,-0.5197,0.997,wenling,female
5.034033053,-0.9399,-0.2053,-0.461,1.067,wenling,female
5.036232064,-0.9399,-0.2779,-0.495,1.098,wenling,female
5.038380189,-0.8669,-0.3593,-0.4513,1.041,wenling,female
5.041298262,-0.8442,-0.4105,-0.41,1.024,wenling,female
5.044157377,-0.9133,-0.4295,-0.4372,1.1,wenling,female
5.04659545,-0.9722,-0.4363,-0.3722,1.129,wenling,female
5.049075919,-1.0495,-0.3953,-0.5081,1.231,wenling,female
5.05154368,-1.079,-0.4382,-0.5872,1.304,wenling,female
5.054111753,-1.078,-0.4665,-0.5673,1.304,wenling,female
5.055840607,-1.0857,-0.4685,-0.6017,1.327,wenling,female
5.058614306,-1.0882,-0.4845,-0.6561,1.36,wenling,female
5.061979827,-1.0722,-0.5157,-0.6818,1.371,wenling,female
5.064292119,-1.0949,-0.542,-0.707,1.412,wenling,female
5.066157379,-1.1143,-0.5435,-0.7085,1.428,wenling,female
5.069913369,-1.1041,-0.5659,-0.6673,1.409,wenling,female
5.071181286,-1.1055,-0.5752,-0.6537,1.407,wenling,female
5.075810974,-1.0847,-0.5859,-0.66,1.398,wenling,female
5.079257693,-1.0649,-0.5805,-0.6405,1.372,wenling,female
5.079796235,-1.0756,-0.5386,-0.5993,1.344,wenling,female
5.082113787,-1.12,-0.524,-0.5396,1.349,wenling,female
5.084180506,-1.1205,-0.582,-0.5095,1.362,wenling,female
5.086239673,-1.1447,-0.581,-0.3702,1.336,wenling,female
5.089298684,-1.2664,-0.6146,-0.2212,1.425,wenling,female
5.091538944,-1.3055,-0.6346,-0.1023,1.455,wenling,female
5.093026288,-1.3558,-0.5581,-0.0795,1.468,wenling,female
5.09599233,-1.3993,-0.4665,-0.1285,1.481,wenling,female
5.099133685,-1.2964,-0.5942,-0.228,1.444,wenling,female
5.102070508,-1.1336,-0.5825,-0.3004,1.309,wenling,female
5.104153216,-0.8668,-0.6702,-0.3601,1.153,wenling,female
5.106255873,-0.9229,-0.7083,-0.4828,1.26,wenling,female
5.108591863,-0.9973,-0.697,-0.608,1.36,wenling,female
5.112014832,-1.078,-0.678,-0.6367,1.424,wenling,female
5.114679207,-1.1683,-0.6351,-0.5648,1.445,wenling,female
5.115880665,-1.1326,-0.6146,-0.4925,1.38,wenling,female
5.119638895,-1.0886,-0.6229,-0.4528,1.333,wenling,female
5.121600301,-1.0659,-0.6522,-0.4343,1.323,wenling,female
5.123391916,-0.9838,-0.7083,-0.4586,1.296,wenling,female
5.126464417,-0.8818,-0.7477,-0.5119,1.264,wenling,female
5.129214261,-0.7857,-0.7818,-0.5634,1.243,wenling,female
5.131929886,-0.72,-0.8067,-0.6022,1.238,wenling,female
5.134212438,-0.6828,-0.8154,-0.5804,1.212,wenling,female
5.135563428,-0.6755,-0.8354,-0.4954,1.183,wenling,female
5.140019157,-0.6992,-0.8272,-0.4556,1.175,wenling,female
5.141796762,-0.6958,-0.8135,-0.5202,1.19,wenling,female
5.14399296,-0.7287,-0.8257,-0.5061,1.212,wenling,female
5.146554783,-0.7779,-0.832,-0.461,1.229,wenling,female
5.148952596,-0.8205,-0.8233,-0.4775,1.257,wenling,female
5.151667752,-0.8291,-0.8213,-0.511,1.274,wenling,female
5.158903534,-0.8509,-0.8164,-0.559,1.305,wenling,female
5.159491659,-0.8649,-0.8238,-0.6105,1.341,wenling,female
5.15994317,-0.8871,-0.8554,-0.6483,1.392,wenling,female
5.162621816,-0.8992,-0.872,-0.6784,1.424,wenling,female
5.164167285,-0.9045,-0.8764,-0.7065,1.444,wenling,female
5.168406608,-0.9064,-0.889,-0.723,1.461,wenling,female
5.169135931,-0.8958,-0.9149,-0.7109,1.465,wenling,female
5.172977598,-0.8978,-0.9373,-0.7158,1.482,wenling,female
5.175056505,-0.8944,-0.9539,-0.6803,1.474,wenling,female
5.177190203,-0.8514,-0.9856,-0.6405,1.451,wenling,female
5.179623016,-0.8142,-1.007,-0.624,1.437,wenling,female
5.18149463,-0.789,-1.0084,-0.5862,1.408,wenling,female
5.184832026,-0.7465,-1.1074,-0.56,1.448,wenling,female
5.186314787,-0.6953,-1.1702,-0.51,1.454,wenling,female
5.189030673,-0.6794,-1.1196,-0.594,1.438,wenling,female
5.191288642,-0.661,-1.0698,-0.7182,1.448,wenling,female
5.195046507,-0.6451,-1.0406,-0.7449,1.433,wenling,female
5.196375257,-0.6286,-1.0455,-0.7376,1.426,wenling,female
5.19941307,-0.6248,-1.0479,-0.7468,1.43,wenling,female
5.201025466,-0.5904,-1.0689,-0.6522,1.384,wenling,female
5.204721976,-0.5382,-1.1074,-0.6333,1.385,wenling,female
5.20689505,-0.4707,-1.1702,-0.627,1.409,wenling,female
5.209304164,-0.4595,-1.1469,-0.6027,1.375,wenling,female
5.211247342,-0.4847,-1.0547,-0.5726,1.294,wenling,female
5.214807707,-0.4769,-0.9865,-0.5328,1.218,wenling,female
5.216751144,-0.4591,-0.9729,-0.5018,1.187,wenling,female
5.218385572,-0.4344,-0.9476,-0.4862,1.15,wenling,female
5.221539426,-0.3943,-0.91,-0.4774,1.101,wenling,female
5.223860416,-0.3513,-0.8681,-0.4886,1.056,wenling,female
5.228172916,-0.2798,-0.8505,-0.4513,1.003,wenling,female
5.229442291,-0.2223,-0.8159,-0.4508,0.958,wenling,female
5.233176719,-0.1808,-0.7964,-0.4401,0.928,wenling,female
5.234598177,-0.1677,-0.8013,-0.3498,0.89,wenling,female
5.236222136,-0.1039,-0.8627,-0.2925,0.917,wenling,female
5.239191407,-0.0556,-0.8739,-0.2732,0.917,wenling,female
5.242146511,-0.0633,-0.8344,-0.2834,0.884,wenling,female
5.24355297,-0.0653,-0.8091,-0.2872,0.861,wenling,female
5.246249272,-0.0676,-0.7979,-0.2843,0.85,wenling,female
5.252456617,-0.0599,-0.7818,-0.2843,0.834,wenling,female
5.252804377,-0.0817,-0.7609,-0.2964,0.821,wenling,female
5.254215315,-0.102,-0.7482,-0.3139,0.818,wenling,female
5.259175003,-0.1363,-0.7345,-0.3207,0.813,wenling,female
5.259707607,-0.1793,-0.7175,-0.3401,0.814,wenling,female
5.26169844,-0.2276,-0.7034,-0.3775,0.83,wenling,female
5.26798292,-0.2508,-0.7053,-0.4017,0.85,wenling,female
5.26849792,-0.2982,-0.6893,-0.3974,0.85,wenling,female
5.268879222,-0.3349,-0.6614,-0.4158,0.85,wenling,female
5.277324952,-0.3363,-0.6449,-0.3998,0.83,wenling,female
5.278120577,-0.3662,-0.6468,-0.4372,0.862,wenling,female
5.278572452,-0.3745,-0.6546,-0.443,0.875,wenling,female
5.281366203,-0.3547,-0.6269,-0.4003,0.824,wenling,female
5.282610422,-0.3605,-0.5986,-0.4139,0.812,wenling,female
5.284282349,-0.3401,-0.5908,-0.4071,0.794,wenling,female
5.288053703,-0.3189,-0.5849,-0.3974,0.776,wenling,female
5.289827402,-0.3392,-0.5703,-0.3993,0.774,wenling,female
5.292699589,-0.3773,-0.5503,-0.4246,0.791,wenling,female
5.294658131,-0.3996,-0.5645,-0.4551,0.828,wenling,female
5.296499642,-0.4146,-0.5796,-0.4673,0.852,wenling,female
5.300599642,-0.4407,-0.5815,-0.4697,0.868,wenling,female
5.302552403,-0.5131,-0.5932,-0.4609,0.91,wenling,female
5.305162351,-0.6339,-0.6322,-0.4556,1.005,wenling,female
5.307087664,-0.7334,-0.6873,-0.4678,1.109,wenling,female
5.309537508,-0.8441,-0.6736,-0.4891,1.186,wenling,female
5.313232091,-0.903,-0.6205,-0.542,1.222,wenling,female
5.314790998,-0.8895,-0.5908,-0.6352,1.242,wenling,female
5.318034279,-0.8784,-0.5961,-0.6857,1.264,wenling,female
5.319860477,-0.8895,-0.5937,-0.74,1.301,wenling,female
5.322521259,-0.8088,-0.622,-0.7182,1.248,wenling,female
5.325817978,-0.6764,-0.6732,-0.6794,1.171,wenling,female
5.327335114,-0.558,-0.7243,-0.592,1.089,wenling,female
5.330625218,-0.4653,-0.7579,-0.5114,1.026,wenling,female
5.332012458,-0.4006,-0.7658,-0.4474,0.973,wenling,female
5.335332979,-0.3754,-0.7594,-0.3979,0.936,wenling,female
5.337379125,-0.3855,-0.7375,-0.3484,0.902,wenling,female
