time,gFx,gFy,gFz,gFTotal,walker
89.86159706115723,-0.449,0.859,0.001,0.969,daniel
89.8718478679657,-0.477,0.858,0.034,0.982,daniel
89.88226199150085,-0.495,0.881,0.06,1.012,daniel
89.91660714149475,-0.413,0.823,-0.028,0.921,daniel
89.9168632030487,-0.413,0.823,-0.028,0.921,daniel
89.91709494590759,-0.413,0.823,-0.028,0.921,daniel
89.92089009284973,-0.469,0.822,-0.037,0.947,daniel
89.93137407302856,-0.518,0.826,-0.06,0.977,daniel
89.94189405441284,-0.554,0.808,-0.098,0.985,daniel
89.9519670009613,-0.61,0.825,-0.147,1.037,daniel
89.96220397949219,-0.655,0.878,-0.161,1.107,daniel
89.972097158432,-0.687,0.916,-0.116,1.151,daniel
89.98233819007874,-0.672,0.907,-0.04,1.13,daniel
89.9963870048523,-0.627,0.912,0.016,1.107,daniel
90.01942420005798,-0.655,0.934,-0.05,1.142,daniel
90.01967692375183,-0.655,0.934,-0.05,1.142,daniel
90.02120900154114,-0.648,0.924,-0.062,1.13,daniel
90.03528714179993,-0.686,0.944,-0.061,1.169,daniel
90.04183411598206,-0.771,0.977,-0.087,1.248,daniel
90.05195808410645,-0.857,1.016,-0.087,1.332,daniel
90.06257605552673,-0.892,1.046,-0.095,1.378,daniel
90.07251620292664,-0.894,1.04,-0.157,1.38,daniel
90.08277797698976,-0.887,1.026,-0.217,1.374,daniel
90.11667084693909,-0.633,1.146,-0.134,1.316,daniel
90.11684107780457,-0.633,1.146,-0.134,1.316,daniel
90.11699104309082,-0.633,1.146,-0.134,1.316,daniel
90.12185001373292,-0.448,1.148,-0.062,1.234,daniel
90.13207197189332,-0.304,1.133,-0.011,1.173,daniel
90.14239597320557,-0.246,0.994,-0.094,1.028,daniel
90.15257716178894,-0.244,0.839,-0.023,0.874,daniel
90.1628270149231,-0.258,0.886,0.111,0.929,daniel
90.17313694953918,-0.293,0.969,0.216,1.035,daniel
90.1828920841217,-0.308,1.003,0.223,1.073,daniel
90.19695401191711,-0.324,1.05,0.163,1.111,daniel
90.2202320098877,-0.326,1.147,0.141,1.201,daniel
90.22048592567444,-0.326,1.147,0.141,1.201,daniel
90.22188115119934,-0.328,1.162,0.15,1.217,daniel
90.23472285270692,-0.349,1.145,0.165,1.208,daniel
90.24242091178894,-0.367,1.067,0.114,1.134,daniel
90.2527711391449,-0.435,0.996,0.134,1.095,daniel
90.26353406906128,-0.472,1.001,0.159,1.118,daniel
90.27326202392578,-0.515,1.001,0.118,1.132,daniel
90.28379797935486,-0.532,0.986,0.068,1.122,daniel
90.29790806770325,-0.527,0.958,0.038,1.094,daniel
90.3202579021454,-0.525,0.842,0.057,0.994,daniel
90.32042407989502,-0.525,0.842,0.057,0.994,daniel
90.32223391532898,-0.544,0.794,0.069,0.965,daniel
90.33553194999696,-0.526,0.753,0.084,0.922,daniel
90.3432071208954,-0.487,0.713,0.092,0.868,daniel
90.35326600074768,-0.43,0.678,0.098,0.809,daniel
90.36325001716614,-0.378,0.652,0.098,0.76,daniel
90.37363409996031,-0.342,0.639,0.104,0.732,daniel
90.38378500938416,-0.328,0.623,0.092,0.71,daniel
90.3978190422058,-0.302,0.579,0.096,0.66,daniel
90.41964316368104,-0.259,0.554,0.12,0.623,daniel
90.41989707946776,-0.259,0.554,0.12,0.623,daniel
90.422621011734,-0.263,0.565,0.128,0.636,daniel
90.43554496765135,-0.273,0.588,0.128,0.661,daniel
90.44340109825134,-0.282,0.6,0.113,0.673,daniel
90.45346093177795,-0.285,0.619,0.152,0.698,daniel
90.46360993385316,-0.299,0.625,0.193,0.719,daniel
90.47400307655334,-0.31,0.609,0.237,0.723,daniel
90.484375,-0.317,0.603,0.281,0.737,daniel
90.51740598678587,-0.371,0.656,0.31,0.815,daniel
90.517657995224,-0.371,0.656,0.31,0.815,daniel
90.517893075943,-0.371,0.656,0.31,0.815,daniel
90.5232000350952,-0.423,0.706,0.325,0.885,daniel
90.53383207321168,-0.482,0.711,0.361,0.932,daniel
90.54368090629578,-0.535,0.687,0.427,0.97,daniel
90.55441403388976,-0.599,0.679,0.497,1.033,daniel
90.56456017494202,-0.678,0.658,0.555,1.096,daniel
90.57413697242735,-0.788,0.665,0.576,1.181,daniel
90.58456587791444,-0.898,0.694,0.567,1.269,daniel
90.61920189857484,-0.966,0.783,0.498,1.339,daniel
90.61946988105774,-0.966,0.783,0.498,1.339,daniel
90.61967206001282,-0.966,0.783,0.498,1.339,daniel
90.62330102920532,-0.947,0.8,0.476,1.328,daniel
90.63389301300047,-0.966,0.79,0.45,1.327,daniel
90.64415097236632,-0.981,0.733,0.416,1.293,daniel
90.65556597709656,-0.947,0.656,0.393,1.217,daniel
90.6645529270172,-0.871,0.602,0.39,1.128,daniel
90.67469000816344,-0.828,0.619,0.393,1.106,daniel
90.6853210926056,-0.858,0.744,0.365,1.193,daniel
90.71298718452454,-0.787,1.027,0.185,1.307,daniel
90.71314597129822,-0.787,1.027,0.185,1.307,daniel
